date,rate,timestamp
2023-08-29,15261.285234,2023-08-28 23:59:59+00:00
2023-08-28,15295.100264,2023-08-27 23:59:50+00:00
2023-08-27,15298.0,2023-08-26 23:59:48+00:00
2023-08-26,15298.0,2023-08-25 23:59:48+00:00
2023-08-25,15246.0,2023-08-24 23:59:48+00:00
2023-08-24,15301.05,2023-08-23 23:59:48+00:00
2023-08-23,15324.0,2023-08-22 23:59:39+00:00
2023-08-22,15324.7,2023-08-21 23:59:48+00:00
2023-08-21,15285.424261,2023-08-20 23:59:39+00:00
2023-08-20,15321.0,2023-08-19 23:59:55+00:00
2023-08-19,15321.0,2023-08-18 23:59:55+00:00
2023-08-18,15370.715283,2023-08-17 23:59:55+00:00
2023-08-17,15368.5,2023-08-16 23:59:59+00:00
2023-08-16,15317.554324,2023-08-15 23:59:59+00:00
2023-08-15,15353.923885,2023-08-14 23:59:59+00:00
2023-08-14,15323.662667,2023-08-13 23:59:55+00:00
2023-08-13,15323.55,2023-08-12 23:59:36+00:00
2023-08-12,15323.55,2023-08-11 23:59:49+00:00
2023-08-11,15262.844456,2023-08-10 23:59:48+00:00
2023-08-10,15213.878201,2023-08-09 23:59:48+00:00
2023-08-09,15211.721085,2023-08-08 23:59:49+00:00
2023-08-08,15239.129755,2023-08-07 23:59:48+00:00
2023-08-07,15169.953027,2023-08-06 23:59:35+00:00
2023-08-06,15152.9,2023-08-05 23:59:48+00:00
2023-08-05,15152.9,2023-08-04 23:59:48+00:00
2023-08-04,15167.802571,2023-08-03 23:59:48+00:00
2023-08-03,15227.369887,2023-08-02 23:59:59+00:00
2023-08-02,15139.102435,2023-08-01 23:59:59+00:00
2023-08-01,15110.404405,2023-07-31 23:59:59+00:00
2023-07-31,15094.671359,2023-07-30 23:59:35+00:00
2023-07-30,15107.094409,2023-07-29 23:59:41+00:00
2023-07-29,15107.094409,2023-07-28 23:59:41+00:00
2023-07-28,15102.312654,2023-07-27 23:59:42+00:00
2023-07-27,15021.688626,2023-07-26 23:59:59+00:00
2023-07-26,15037.23023,2023-07-25 23:59:59+00:00
2023-07-25,15028.778654,2023-07-24 23:59:42+00:00
2023-07-24,15043.35,2023-07-23 23:59:36+00:00
2023-07-23,15043.35,2023-07-22 23:59:20+00:00
2023-07-22,15043.35,2023-07-21 23:59:46+00:00
2023-07-21,15056.0,2023-07-20 23:59:55+00:00
2023-07-20,14999.126537,2023-07-19 23:59:46+00:00
2023-07-19,14990.338454,2023-07-18 23:59:59+00:00
2023-07-18,14984.3,2023-07-17 23:59:23+00:00
2023-07-17,14957.874236,2023-07-16 23:59:46+00:00
2023-07-16,15003.0,2023-07-15 23:59:29+00:00
2023-07-15,15003.0,2023-07-14 23:59:47+00:00
2023-07-14,14965.220339,2023-07-13 23:59:59+00:00
2023-07-13,14935.0,2023-07-12 23:59:30+00:00
2023-07-12,15160.903234,2023-07-11 23:59:59+00:00
2023-07-11,15186.016003,2023-07-10 23:59:47+00:00
2023-07-10,15135.232754,2023-07-09 23:59:30+00:00
2023-07-09,15161.7,2023-07-08 23:59:39+00:00
2023-07-08,15161.7,2023-07-07 23:59:39+00:00
2023-07-07,15196.363835,2023-07-06 23:59:39+00:00
2023-07-06,15088.935167,2023-07-05 23:59:59+00:00
2023-07-05,15020.0,2023-07-04 23:59:59+00:00
2023-07-04,15062.520857,2023-07-03 23:59:59+00:00
2023-07-03,14992.753391,2023-07-02 23:59:40+00:00
2023-07-02,15040.3,2023-07-01 23:59:56+00:00
2023-07-01,15040.3,2023-06-30 23:59:44+00:00
2023-06-30,15070.482418,2023-06-29 23:59:59+00:00
2023-06-29,14993.419877,2023-06-28 23:59:59+00:00
2023-06-28,14988.0,2023-06-27 23:59:59+00:00
2023-06-27,15055.704985,2023-06-26 23:59:59+00:00
2023-06-26,14994.377436,2023-06-25 23:59:55+00:00
2023-06-25,15045.3,2023-06-24 23:59:38+00:00
2023-06-24,15045.3,2023-06-23 23:59:31+00:00
2023-06-23,14943.50922,2023-06-22 23:59:59+00:00
2023-06-22,14949.953203,2023-06-21 23:59:31+00:00
2023-06-21,15022.941371,2023-06-20 23:59:59+00:00
2023-06-20,15014.093308,2023-06-19 23:59:59+00:00
2023-06-19,14934.646063,2023-06-18 23:59:39+00:00
2023-06-18,14961.45,2023-06-17 23:59:43+00:00
2023-06-17,14961.45,2023-06-16 23:59:47+00:00
2023-06-16,14914.123044,2023-06-15 23:59:48+00:00
2023-06-15,14916.235384,2023-06-14 23:59:48+00:00
2023-06-14,14875.113619,2023-06-13 23:59:59+00:00
2023-06-13,14877.0,2023-06-12 23:59:59+00:00
2023-06-12,14840.050974,2023-06-11 23:59:48+00:00
2023-06-11,14888.95,2023-06-10 23:59:41+00:00
2023-06-10,14888.95,2023-06-09 23:59:42+00:00
2023-06-09,14842.035067,2023-06-08 23:59:42+00:00
2023-06-08,14897.720807,2023-06-07 23:59:59+00:00
2023-06-07,14878.827498,2023-06-06 23:59:59+00:00
2023-06-06,14855.0,2023-06-05 23:59:39+00:00
2023-06-05,14990.129682,2023-06-04 23:59:41+00:00
2023-06-04,14901.9,2023-06-03 23:59:38+00:00
2023-06-03,14901.9,2023-06-02 23:59:38+00:00
2023-06-02,14914.0,2023-06-01 23:59:08+00:00
2023-06-01,14991.338042,2023-05-31 23:59:59+00:00
2023-05-31,14986.592385,2023-05-30 23:59:59+00:00
2023-05-30,14969.793499,2023-05-29 23:59:59+00:00
2023-05-29,14954.696062,2023-05-28 23:59:38+00:00
2023-05-28,15008.1,2023-05-27 23:59:33+00:00
2023-05-27,15008.1,2023-05-26 23:59:57+00:00
2023-05-26,14976.894503,2023-05-25 23:59:33+00:00
2023-05-25,14951.191632,2023-05-24 23:59:59+00:00
2023-05-24,14904.122156,2023-05-23 23:59:57+00:00
2023-05-23,14892.929182,2023-05-22 23:59:59+00:00
2023-05-22,14925.188063,2023-05-21 23:59:57+00:00
2023-05-21,14936.0,2023-05-20 23:59:35+00:00
2023-05-20,14936.0,2023-05-19 23:59:35+00:00
2023-05-19,14922.189638,2023-05-18 23:59:59+00:00
2023-05-18,14876.260651,2023-05-17 23:59:41+00:00
2023-05-17,14892.017867,2023-05-16 23:59:40+00:00
2023-05-16,14800.542965,2023-05-15 23:59:59+00:00
2023-05-15,14750.177126,2023-05-14 23:59:36+00:00
2023-05-14,14844.45,2023-05-13 23:59:31+00:00
2023-05-13,14844.45,2023-05-12 23:59:31+00:00
2023-05-12,14776.338249,2023-05-11 23:59:32+00:00
2023-05-11,14698.160466,2023-05-10 23:59:32+00:00
2023-05-10,14776.0,2023-05-09 23:59:59+00:00
2023-05-09,14759.209922,2023-05-08 23:59:59+00:00
2023-05-08,14674.798519,2023-05-07 23:59:31+00:00
2023-05-07,14674.8,2023-05-06 23:59:48+00:00
2023-05-06,14674.8,2023-05-05 23:59:48+00:00
2023-05-05,14714.449622,2023-05-04 23:59:59+00:00
2023-05-04,14687.50122,2023-05-03 23:59:48+00:00
2023-05-03,14751.220577,2023-05-02 23:59:48+00:00
2023-05-02,14677.0,2023-05-01 23:59:46+00:00
2023-05-01,14670.144602,2023-04-30 23:59:49+00:00
2023-04-30,14673.55,2023-04-29 23:59:39+00:00
2023-04-29,14673.55,2023-04-28 23:59:39+00:00
2023-04-28,14692.948726,2023-04-27 23:59:40+00:00
2023-04-27,14847.0,2023-04-26 23:59:47+00:00
2023-04-26,14941.0,2023-04-25 23:59:59+00:00
2023-04-25,14948.902225,2023-04-24 23:59:44+00:00
2023-04-24,14845.304323,2023-04-23 23:59:44+00:00
2023-04-23,14936.0,2023-04-22 23:59:42+00:00
2023-04-22,14936.0,2023-04-21 23:59:43+00:00
2023-04-21,14953.516749,2023-04-20 23:59:59+00:00
2023-04-20,15001.751594,2023-04-19 23:59:43+00:00
2023-04-19,14900.778151,2023-04-18 23:59:59+00:00
2023-04-18,14867.453751,2023-04-17 23:59:59+00:00
2023-04-17,14700.240829,2023-04-16 23:59:50+00:00
2023-04-16,14782.160668,2023-04-15 23:59:29+00:00
2023-04-15,14782.160668,2023-04-14 23:59:50+00:00
2023-04-14,14726.5,2023-04-13 23:59:30+00:00
2023-04-13,14833.333759,2023-04-12 23:59:59+00:00
2023-04-12,14929.887421,2023-04-11 23:59:59+00:00
2023-04-11,14962.316331,2023-04-10 23:59:59+00:00
2023-04-10,14913.067537,2023-04-09 23:59:30+00:00
2023-04-09,14940.95,2023-04-08 23:59:17+00:00
2023-04-08,14940.95,2023-04-07 23:59:00+00:00
2023-04-07,14940.992302,2023-04-06 23:59:59+00:00
2023-04-06,14965.556354,2023-04-05 23:59:59+00:00
2023-04-05,14959.993075,2023-04-04 23:59:45+00:00
2023-04-04,14921.856305,2023-04-03 23:59:59+00:00
2023-04-03,14994.877436,2023-04-02 23:59:45+00:00
2023-04-02,14968.65,2023-04-01 23:59:54+00:00
2023-04-01,14968.65,2023-03-31 23:59:54+00:00
2023-03-31,15024.026545,2023-03-30 23:59:54+00:00
2023-03-30,15035.389595,2023-03-29 23:59:59+00:00
2023-03-29,15065.019944,2023-03-28 23:59:59+00:00
2023-03-28,15111.5,2023-03-27 23:59:59+00:00
2023-03-27,15154.981862,2023-03-26 23:59:32+00:00
2023-03-26,15166.05,2023-03-25 23:59:29+00:00
2023-03-25,15165.30179,2023-03-24 23:59:59+00:00
2023-03-24,15083.196068,2023-03-23 23:59:59+00:00
2023-03-23,15262.934964,2023-03-22 23:59:59+00:00
2023-03-22,15301.0,2023-03-21 23:59:40+00:00
2023-03-21,15359.702807,2023-03-20 23:59:59+00:00
2023-03-20,15367.039256,2023-03-19 23:59:59+00:00
2023-03-19,15374.0,2023-03-18 23:59:46+00:00
2023-03-18,15375.05,2023-03-17 23:59:00+00:00
2023-03-17,15428.562854,2023-03-16 23:59:34+00:00
2023-03-16,15488.181459,2023-03-15 23:59:34+00:00
2023-03-15,15387.945852,2023-03-14 23:59:59+00:00
2023-03-14,15415.642818,2023-03-13 23:59:59+00:00
2023-03-13,15503.068108,2023-03-12 23:59:54+00:00
2023-03-12,15502.55,2023-03-11 23:59:34+00:00
2023-03-11,15502.55,2023-03-10 23:59:00+00:00
2023-03-10,15509.930072,2023-03-09 23:59:59+00:00
2023-03-09,15451.588805,2023-03-08 23:59:47+00:00
2023-03-08,15443.84584,2023-03-07 23:59:59+00:00
2023-03-07,15354.1,2023-03-06 23:59:44+00:00
2023-03-06,15275.921009,2023-03-05 23:59:34+00:00
2023-03-05,15277.75,2023-03-04 23:59:00+00:00
2023-03-04,15277.75,2023-03-03 23:59:00+00:00
2023-03-03,15336.332021,2023-03-02 23:59:59+00:00
2023-03-02,15249.64419,2023-03-01 23:59:59+00:00
2023-03-01,15249.0,2023-02-28 23:59:37+00:00
2023-02-28,15216.035669,2023-02-27 23:59:42+00:00
2023-02-27,15264.848263,2023-02-26 23:59:41+00:00
2023-02-26,15265.15,2023-02-25 23:59:00+00:00
2023-02-25,15265.15,2023-02-24 23:59:00+00:00
2023-02-24,15217.320144,2023-02-23 23:59:59+00:00
2023-02-23,15197.285774,2023-02-22 23:59:54+00:00
2023-02-22,15239.50516,2023-02-21 23:59:59+00:00
2023-02-21,15167.568932,2023-02-20 23:59:59+00:00
2023-02-20,15171.301408,2023-02-19 23:59:54+00:00
2023-02-19,15165.304929,2023-02-18 23:59:00+00:00
2023-02-18,15166.0,2023-02-17 23:59:00+00:00
2023-02-17,15146.964151,2023-02-16 23:59:54+00:00
2023-02-16,15214.941876,2023-02-15 23:59:59+00:00
2023-02-15,15189.95,2023-02-14 23:59:53+00:00
2023-02-14,15220.351663,2023-02-13 23:59:53+00:00
2023-02-13,15188.004504,2023-02-12 23:59:34+00:00
2023-02-12,15187.75,2023-02-11 23:59:00+00:00
2023-02-11,15187.85,2023-02-10 23:59:00+00:00
2023-02-10,15144.755078,2023-02-09 23:59:59+00:00
2023-02-09,15129.665317,2023-02-08 23:59:59+00:00
2023-02-08,15158.0,2023-02-07 23:59:59+00:00
2023-02-07,15206.876039,2023-02-06 23:59:59+00:00
2023-02-06,15094.830906,2023-02-05 23:59:56+00:00
2023-02-05,15095.1,2023-02-04 23:59:00+00:00
2023-02-04,15095.1,2023-02-03 23:59:00+00:00
2023-02-03,14895.416039,2023-02-02 23:59:53+00:00
2023-02-02,14896.2,2023-02-01 23:59:12+00:00
2023-02-01,14999.35,2023-01-31 23:59:59+00:00
2023-01-31,15002.5,2023-01-30 23:59:59+00:00
2023-01-30,14979.976158,2023-01-29 23:59:53+00:00
2023-01-29,14972.8,2023-01-28 23:59:00+00:00
2023-01-28,14972.7,2023-01-27 23:59:00+00:00
2023-01-27,14947.5,2023-01-26 23:59:39+00:00
2023-01-26,14939.8,2023-01-25 23:59:39+00:00
2023-01-25,14955.55,2023-01-24 23:59:39+00:00
2023-01-24,15026.3,2023-01-23 23:59:34+00:00
2023-01-23,15069.134104,2023-01-22 23:59:39+00:00
2023-01-22,15063.3,2023-01-21 23:59:00+00:00
2023-01-21,15063.2,2023-01-20 23:59:00+00:00
2023-01-20,15146.0,2023-01-19 23:59:59+00:00
2023-01-19,15129.0,2023-01-18 23:59:59+00:00
2023-01-18,15179.85,2023-01-17 23:59:27+00:00
2023-01-17,15125.5,2023-01-16 23:59:56+00:00
2023-01-16,15233.53789,2023-01-15 23:59:29+00:00
2023-01-15,15114.85,2023-01-14 23:59:00+00:00
2023-01-14,15114.75,2023-01-13 23:59:00+00:00
2023-01-13,15183.5,2023-01-12 23:59:40+00:00
2023-01-12,15419.5,2023-01-11 23:59:41+00:00
2023-01-11,15522.5,2023-01-10 23:59:59+00:00
2023-01-10,15587.5,2023-01-09 23:59:59+00:00
2023-01-09,15622.066026,2023-01-08 23:59:22+00:00
2023-01-08,15607.3,2023-01-07 23:59:00+00:00
2023-01-07,15607.2,2023-01-06 23:59:48+00:00
2023-01-06,15627.5,2023-01-05 23:59:53+00:00
2023-01-05,15615.45,2023-01-04 23:59:35+00:00
2023-01-04,15594.3,2023-01-03 23:59:35+00:00
2023-01-03,15554.0,2023-01-02 23:59:59+00:00
2023-01-02,15554.311202,2023-01-01 23:59:35+00:00
2023-01-01,15538.5,2022-12-31 23:59:00+00:00
2022-12-31,15534.3,2022-12-30 23:59:46+00:00
2022-12-30,15626.5,2022-12-29 23:59:31+00:00
2022-12-29,15794.0,2022-12-28 23:59:59+00:00
2022-12-28,15620.0,2022-12-27 23:59:46+00:00
2022-12-27,15623.0,2022-12-26 23:59:34+00:00
2022-12-26,15588.665563,2022-12-25 23:59:00+00:00
2022-12-25,15593.219646,2022-12-24 23:59:00+00:00
2022-12-24,15582.478663,2022-12-23 23:59:00+00:00
2022-12-23,15573.5,2022-12-22 23:59:59+00:00
2022-12-22,15539.5,2022-12-21 23:59:59+00:00
2022-12-21,15566.0,2022-12-20 23:59:52+00:00
2022-12-20,15567.55,2022-12-19 23:59:52+00:00
2022-12-19,15598.194025,2022-12-18 23:59:22+00:00
2022-12-18,15615.95,2022-12-17 23:59:00+00:00
2022-12-17,15616.05,2022-12-16 23:59:00+00:00
2022-12-16,15633.0,2022-12-15 23:59:59+00:00
2022-12-15,15532.4,2022-12-14 23:59:46+00:00
2022-12-14,15560.2,2022-12-13 23:59:47+00:00
2022-12-13,15678.0,2022-12-12 23:59:47+00:00
2022-12-12,15592.102701,2022-12-11 23:59:47+00:00
2022-12-11,15603.0,2022-12-10 23:59:00+00:00
2022-12-10,15603.5,2022-12-09 23:59:00+00:00
2022-12-09,15593.0,2022-12-08 23:59:59+00:00
2022-12-08,15608.0,2022-12-07 23:59:59+00:00
2022-12-07,15629.0,2022-12-06 23:59:59+00:00
2022-12-06,15517.0,2022-12-05 23:59:59+00:00
2022-12-05,15427.340546,2022-12-04 23:59:32+00:00
2022-12-04,15376.7,2022-12-03 23:59:00+00:00
2022-12-03,15376.2,2022-12-02 23:59:00+00:00
2022-12-02,15360.5,2022-12-01 23:59:52+00:00
2022-12-01,15637.5,2022-11-30 23:59:59+00:00
2022-11-30,15733.5,2022-11-29 23:59:52+00:00
2022-11-29,15752.0,2022-11-28 23:59:58+00:00
2022-11-28,15683.087236,2022-11-27 23:59:47+00:00
2022-11-27,15693.5,2022-11-26 23:59:00+00:00
2022-11-26,15692.833427,2022-11-25 23:59:00+00:00
2022-11-25,15646.6,2022-11-24 23:59:53+00:00
2022-11-24,15630.0,2022-11-23 23:59:53+00:00
2022-11-23,15681.5,2022-11-22 23:59:59+00:00
2022-11-22,15740.8,2022-11-21 23:59:53+00:00
2022-11-21,15657.146321,2022-11-20 23:59:54+00:00
2022-11-20,15641.4,2022-11-19 23:59:00+00:00
2022-11-19,15641.3,2022-11-18 23:59:00+00:00
2022-11-18,15734.0,2022-11-17 23:59:30+00:00
2022-11-17,15638.7,2022-11-16 23:59:29+00:00
2022-11-16,15556.9,2022-11-15 23:59:29+00:00
2022-11-15,15553.25,2022-11-14 23:59:35+00:00
2022-11-14,15599.450204,2022-11-13 23:59:59+00:00
2022-11-13,15473.95,2022-11-12 23:59:00+00:00
2022-11-12,15473.868953,2022-11-11 23:59:00+00:00
2022-11-11,15511.5,2022-11-10 23:59:49+00:00
2022-11-10,15691.5,2022-11-09 23:59:59+00:00
2022-11-09,15657.0,2022-11-08 23:59:18+00:00
2022-11-08,15685.0,2022-11-07 23:59:59+00:00
2022-11-07,15679.555307,2022-11-06 23:59:18+00:00
2022-11-06,15614.6,2022-11-05 23:59:03+00:00
2022-11-05,15614.5,2022-11-04 23:59:00+00:00
2022-11-04,15790.0,2022-11-03 23:59:07+00:00
2022-11-03,15706.5,2022-11-02 23:59:55+00:00
2022-11-02,15673.9,2022-11-01 23:59:07+00:00
2022-11-01,15623.75,2022-10-31 23:59:35+00:00
2022-10-31,15555.611938,2022-10-30 23:59:37+00:00
2022-10-30,15557.120892,2022-10-29 23:59:03+00:00
2022-10-29,15557.120892,2022-10-28 23:59:03+00:00
2022-10-28,15560.9,2022-10-27 23:59:27+00:00
2022-10-27,15518.0,2022-10-26 23:59:10+00:00
2022-10-26,15533.1,2022-10-25 23:59:10+00:00
2022-10-25,15598.0,2022-10-24 23:59:35+00:00
2022-10-24,15632.665546,2022-10-23 23:59:10+00:00
2022-10-23,15537.2,2022-10-22 23:59:00+00:00
2022-10-22,15537.2,2022-10-21 23:59:31+00:00
2022-10-21,15595.5,2022-10-20 23:59:59+00:00
2022-10-20,15628.5,2022-10-19 23:59:59+00:00
2022-10-19,15474.3,2022-10-18 23:59:31+00:00
2022-10-18,15475.0,2022-10-17 23:59:59+00:00
2022-10-17,15427.170273,2022-10-16 23:59:31+00:00
2022-10-16,15472.2,2022-10-15 23:59:03+00:00
2022-10-15,15472.2,2022-10-14 23:59:00+00:00
2022-10-14,15372.0,2022-10-13 23:59:21+00:00
2022-10-13,15344.5,2022-10-12 23:59:43+00:00
2022-10-12,15381.5,2022-10-11 23:59:59+00:00
2022-10-11,15320.8,2022-10-10 23:59:34+00:00
2022-10-10,15253.103183,2022-10-09 23:59:21+00:00
2022-10-09,15290.7,2022-10-08 23:59:03+00:00
2022-10-08,15290.7,2022-10-07 23:59:00+00:00
2022-10-07,15252.5,2022-10-06 23:59:59+00:00
2022-10-06,15225.5,2022-10-05 23:59:59+00:00
2022-10-05,15185.5,2022-10-04 23:59:59+00:00
2022-10-04,15268.9,2022-10-03 23:59:34+00:00
2022-10-03,15227.771064,2022-10-02 23:59:19+00:00
2022-10-02,15303.7,2022-10-01 23:59:00+00:00
2022-10-01,15303.7,2022-09-30 23:59:00+00:00
2022-09-30,15212.5,2022-09-29 23:59:59+00:00
2022-09-29,15175.35,2022-09-28 23:59:24+00:00
2022-09-28,15171.8,2022-09-27 23:59:24+00:00
2022-09-27,15190.7,2022-09-26 23:59:34+00:00
2022-09-26,15037.798523,2022-09-25 23:59:24+00:00
2022-09-25,15112.361651,2022-09-24 23:59:00+00:00
2022-09-24,15112.361651,2022-09-23 23:59:28+00:00
2022-09-23,15026.65,2022-09-22 23:59:43+00:00
2022-09-22,15059.0,2022-09-21 23:59:35+00:00
2022-09-21,15017.7,2022-09-20 23:59:28+00:00
2022-09-20,14985.85,2022-09-19 23:59:28+00:00
2022-09-19,14953.137562,2022-09-18 23:59:57+00:00
2022-09-18,14999.2,2022-09-17 23:59:03+00:00
2022-09-17,14999.2,2022-09-16 23:59:00+00:00
2022-09-16,14957.0,2022-09-15 23:59:59+00:00
2022-09-15,14922.5,2022-09-14 23:59:59+00:00
2022-09-14,14987.5,2022-09-13 23:59:28+00:00
2022-09-13,14870.0,2022-09-12 23:59:59+00:00
2022-09-12,14830.098606,2022-09-11 23:59:15+00:00
2022-09-11,14835.8,2022-09-10 23:59:03+00:00
2022-09-10,14836.3,2022-09-09 23:59:03+00:00
2022-09-09,14905.0,2022-09-08 23:59:59+00:00
2022-09-08,14908.3,2022-09-07 23:59:36+00:00
2022-09-07,14901.0,2022-09-06 23:59:06+00:00
2022-09-06,14889.5,2022-09-05 23:59:59+00:00
2022-09-05,14896.736256,2022-09-04 23:59:06+00:00
2022-09-04,14892.3,2022-09-03 23:59:03+00:00
2022-09-03,14892.3,2022-09-02 23:59:00+00:00
2022-09-02,14915.5,2022-09-01 23:59:59+00:00
2022-09-01,14859.5,2022-08-31 23:59:59+00:00
2022-08-31,14859.5,2022-08-30 23:59:59+00:00
2022-08-30,14887.2,2022-08-29 23:59:34+00:00
2022-08-29,14818.055857,2022-08-28 23:59:45+00:00
2022-08-28,14829.95,2022-08-27 23:59:02+00:00
2022-08-27,14829.95,2022-08-26 23:59:00+00:00
2022-08-26,14776.5,2022-08-25 23:59:41+00:00
2022-08-25,14850.0,2022-08-24 23:59:59+00:00
2022-08-24,14860.5,2022-08-23 23:59:59+00:00
2022-08-23,14910.85,2022-08-22 23:59:34+00:00
2022-08-22,14864.676908,2022-08-21 23:59:03+00:00
2022-08-21,14875.4,2022-08-20 23:59:03+00:00
2022-08-20,14875.4,2022-08-19 23:59:00+00:00
2022-08-19,14862.0,2022-08-18 23:59:59+00:00
2022-08-18,14770.7,2022-08-17 23:59:33+00:00
2022-08-17,14765.5,2022-08-16 23:59:59+00:00
2022-08-16,14792.0,2022-08-15 23:59:59+00:00
2022-08-15,14668.068673,2022-08-14 23:59:32+00:00
2022-08-14,14661.076162,2022-08-13 23:59:00+00:00
2022-08-13,14661.076162,2022-08-12 23:59:09+00:00
2022-08-12,14731.5,2022-08-11 23:59:15+00:00
2022-08-11,14766.5,2022-08-10 23:59:08+00:00
2022-08-10,14867.4,2022-08-09 23:59:59+00:00
2022-08-09,14832.5,2022-08-08 23:59:59+00:00
2022-08-08,14893.072877,2022-08-07 23:59:09+00:00
2022-08-07,14946.0,2022-08-06 23:59:03+00:00
2022-08-06,14946.0,2022-08-05 23:59:00+00:00
2022-08-05,14890.3,2022-08-04 23:59:17+00:00
2022-08-04,14906.5,2022-08-03 23:59:59+00:00
2022-08-03,14895.2,2022-08-02 23:59:18+00:00
2022-08-02,14853.216112,2022-08-01 23:59:59+00:00
2022-08-01,14832.698443,2022-07-31 23:59:18+00:00
2022-07-31,14815.4,2022-07-30 23:59:03+00:00
2022-07-30,14815.4,2022-07-29 23:59:00+00:00
2022-07-29,14860.0,2022-07-28 23:59:59+00:00
2022-07-28,14947.5,2022-07-27 23:59:59+00:00
2022-07-27,14990.65,2022-07-26 23:59:20+00:00
2022-07-26,14989.0,2022-07-25 23:59:59+00:00
2022-07-25,15017.515272,2022-07-24 23:59:20+00:00
2022-07-24,14978.0,2022-07-23 23:59:03+00:00
2022-07-23,14978.0,2022-07-22 23:59:16+00:00
2022-07-22,15015.95,2022-07-21 23:59:16+00:00
2022-07-21,14976.25,2022-07-20 23:59:16+00:00
2022-07-20,14960.85,2022-07-19 23:59:17+00:00
2022-07-19,14981.5,2022-07-18 23:59:16+00:00
2022-07-18,14995.4502,2022-07-17 23:59:17+00:00
2022-07-17,14996.35,2022-07-16 23:59:00+00:00
2022-07-16,14996.35,2022-07-15 23:59:00+00:00
2022-07-15,15045.6,2022-07-14 23:59:21+00:00
2022-07-14,15030.45,2022-07-13 23:59:12+00:00
2022-07-13,14984.0,2022-07-12 23:59:21+00:00
2022-07-12,15010.6,2022-07-11 23:59:35+00:00
2022-07-11,14976.894503,2022-07-10 23:59:33+00:00
2022-07-10,14976.95,2022-07-09 23:59:00+00:00
2022-07-09,14976.95,2022-07-08 23:59:21+00:00
2022-07-08,14982.5,2022-07-07 23:59:20+00:00
2022-07-07,14995.55,2022-07-06 23:59:29+00:00
2022-07-06,15043.5,2022-07-05 23:59:29+00:00
2022-07-05,14994.65,2022-07-04 23:59:34+00:00
2022-07-04,14938.37706,2022-07-03 23:59:20+00:00
2022-07-03,14975.15,2022-07-02 23:59:04+00:00
2022-07-02,14975.15,2022-07-01 23:59:00+00:00
2022-07-01,14957.5,2022-06-30 23:59:59+00:00
2022-06-30,14880.5,2022-06-29 23:59:57+00:00
2022-06-29,14861.0,2022-06-28 23:59:59+00:00
2022-06-28,14807.7,2022-06-27 23:59:34+00:00
2022-06-27,14847.906447,2022-06-26 23:59:48+00:00
2022-06-26,14829.5,2022-06-25 23:59:00+00:00
2022-06-25,14829.5,2022-06-24 23:59:00+00:00
2022-06-24,14867.5,2022-06-23 23:59:59+00:00
2022-06-23,14833.9,2022-06-22 23:59:29+00:00
2022-06-22,14840.0,2022-06-21 23:59:59+00:00
2022-06-21,14827.75,2022-06-20 23:59:16+00:00
2022-06-20,14823.301051,2022-06-19 23:59:28+00:00
2022-06-19,14838.85,2022-06-18 23:59:04+00:00
2022-06-18,14838.85,2022-06-17 23:59:54+00:00
2022-06-17,14840.0,2022-06-16 23:59:24+00:00
2022-06-16,14714.5,2022-06-15 23:59:59+00:00
2022-06-15,14782.5,2022-06-14 23:59:59+00:00
2022-06-14,14817.0,2022-06-13 23:59:59+00:00
2022-06-13,14552.933526,2022-06-12 23:59:54+00:00
2022-06-12,14614.95,2022-06-11 23:59:19+00:00
2022-06-11,14614.95,2022-06-10 23:59:00+00:00
2022-06-10,14611.85,2022-06-09 23:59:19+00:00
2022-06-09,14513.3,2022-06-08 23:59:19+00:00
2022-06-08,14473.0,2022-06-07 23:59:59+00:00
2022-06-07,14442.5,2022-06-06 23:59:59+00:00
2022-06-06,14437.654843,2022-06-05 23:59:49+00:00
2022-06-05,14433.5,2022-06-04 23:59:00+00:00
2022-06-04,14433.5,2022-06-03 23:59:00+00:00
2022-06-03,14435.0,2022-06-02 23:59:32+00:00
2022-06-02,14555.5,2022-06-01 23:59:33+00:00
2022-06-01,14546.342932,2022-05-31 23:59:59+00:00
2022-05-31,14538.55,2022-05-30 23:59:50+00:00
2022-05-30,14577.131132,2022-05-29 23:59:49+00:00
2022-05-29,14539.4,2022-05-28 23:59:00+00:00
2022-05-28,14539.4,2022-05-27 23:59:00+00:00
2022-05-27,14620.0,2022-05-26 23:59:59+00:00
2022-05-26,14623.0,2022-05-25 23:59:59+00:00
2022-05-25,14653.0,2022-05-24 23:59:59+00:00
2022-05-24,14634.0,2022-05-23 23:59:59+00:00
2022-05-23,14652.008741,2022-05-22 23:59:23+00:00
2022-05-22,14672.443952,2022-05-21 23:59:00+00:00
2022-05-21,14672.443952,2022-05-20 23:59:00+00:00
2022-05-20,14637.5,2022-05-19 23:59:59+00:00
2022-05-19,14760.0,2022-05-18 23:59:59+00:00
2022-05-18,14656.5,2022-05-17 23:59:59+00:00
2022-05-17,14647.5,2022-05-16 23:59:00+00:00
2022-05-16,14612.704877,2022-05-15 23:59:42+00:00
2022-05-15,14665.95,2022-05-14 23:59:48+00:00
2022-05-14,14665.95,2022-05-13 23:59:19+00:00
2022-05-13,14667.0,2022-05-12 23:59:59+00:00
2022-05-12,14545.9,2022-05-11 23:59:29+00:00
2022-05-11,14526.4,2022-05-10 23:59:30+00:00
